Gene,Influence_Score,Num_Connections
URB1,0.9999999701976776,2.0
MFSD10,0.9999999701976776,5.0
GLG1,0.9999999701976776,17.0
FNTA,0.9999999701976776,3.0
GALK2,0.9999999701976776,6.0
SET 2,0.9999999701976776,24.0
KRT23,0.9999999701976776,26.0
OAS1 1,0.9999999701976776,6.0
RAB35,0.9999999701976776,14.0
SRSF5,0.9999999701976776,37.0
CGGBP1,0.9999999701976776,3.0
FIP1L1 2,0.9999999701976776,17.0
RETSAT,0.9999999701976776,5.0
TRNT1,0.9999999701976776,2.0
BCAP29,0.9999999701976776,4.0
ABCF3,0.9999999701976776,14.0
RBMS2,0.9999999701976776,3.0
SRM,0.9999999701976776,3.0
TSTA3,0.9999999701976776,39.0
CCBL2,0.9999999701976776,14.0
NDUFA12,0.9999999701976776,23.0
ATP13A1,0.9999999701976776,13.0
TSN,0.9999999701976776,30.0
CAST 1,0.9999999701976776,29.0
POLR3A,0.9999999701976776,2.0
MCMBP,0.9999999701976776,6.0
RPS19,0.9999999701976776,30.0
THNSL1,0.9999999701976776,46.0
CTBP1,0.9999999701976776,17.0
NDUFA4,0.9999999701976776,9.0
NUP98,0.9999999701976776,26.0
VANGL2,0.9999999701976776,11.0
CIAPIN1,0.9999999701976776,11.0
PRDX1,0.9999999701976776,33.0
GLTP,0.9999999701976776,15.0
PTGFRN,0.9999999701976776,12.0
PCK1,0.9999999701976776,5.0
APIP,0.9999999701976776,8.0
TSPYL5,0.9999999701976776,4.0
CYP51A1,0.9999999701976776,11.0
WDFY1,0.9999999701976776,5.0
PHF5A,0.9999999701976776,18.0
ARHGAP5,0.9999999701976776,6.0
EIF1B,0.9999999701976776,2.0
COL15A1,0.9999999701976776,16.0
FN3KRP,0.9999999701976776,4.0
STK4,0.9999999701976776,13.0
RANBP6,0.9999999701976776,11.0
TRIP10,0.9999999701976776,6.0
NCEH1,0.9999999701976776,13.0
PTPN6,0.9999999701976776,22.0
FAM213A,0.9999999701976776,3.0
CARS,0.9999999701976776,12.0
TLR3,0.9999999701976776,8.0
NUP133,0.9999999701976776,42.0
INPP5D,0.9999999701976776,21.0
GMPR2,0.9999999701976776,41.0
SMPDL3B,0.9999999701976776,10.0
MT2A,0.9999999701976776,9.0
DERA,0.9999999701976776,7.0
HPX,0.9999999697320163,80.0
LMNA 2,0.9999999697320163,95.0
RAC1 1,0.9999999697320163,40.0
CRMP1,0.999999969266355,33.0
HSP90AB1,0.999999969266355,57.0
RPL13,0.999999969266355,34.0
PLOD1,0.9999999688006938,69.0
IFIT3,0.9999999688006938,62.0
RPF2,0.9999999683350325,24.0
TUBB2A,0.9999999683350325,45.0
DYNC1H1,0.9999999683350325,13.0
XPOT,0.9999999683350325,29.0
SIN3A,0.9999999683350325,82.0
ADIRF,0.9999999683350325,26.0
PSAP 2,0.9999999683350325,27.0
RMDN3,0.9999999683350325,20.0
ATP1A1,0.9999999683350325,50.0
ETF1,0.9999999683350325,21.0
PPFIBP1 1,0.9999999683350325,16.0
ACAA1,0.9999999683350325,17.0
SLC16A3,0.9999999683350325,19.0
PUM1 1,0.9999999683350325,30.0
GSDMD,0.9999999683350325,24.0
ABCF1,0.9999999683350325,24.0
WDR5,0.9999999683350325,85.0
GFM1,0.9999999683350325,37.0
RALY 2,0.9999999683350325,23.0
STRAP,0.9999999683350325,23.0
HSPA12A,0.9999999683350325,26.0
PTPN11,0.9999999674037099,34.0
RBM17,0.9999999674037099,26.0
ARHGDIB,0.9999999671126716,145.0
PGLYRP2,0.9999999669380486,51.0
AFG3L2,0.9999999669380486,97.0
ACTN1 1,0.9999999669380486,51.0
VIM,0.999999966705218,68.0
CDK2,0.9999999664723873,56.0
BCKDHA,0.9999999664723873,23.0
COX6B1,0.9999999664723873,11.0
SON,0.9999999664723873,23.0
ANXA5,0.9999999664723873,37.0
UTP14A,0.9999999664723873,20.0
SDAD1,0.9999999664723873,8.0
SYNPO 2,0.9999999664723873,10.0
FAHD1,0.9999999664723873,48.0
LRBA,0.9999999664723873,18.0
FAF1,0.9999999664723873,14.0
PDIA5,0.9999999664723873,15.0
MAP2K1,0.9999999664723873,27.0
HKDC1,0.9999999664723873,13.0
UPF1,0.9999999664723873,20.0
THSD4,0.9999999664723873,12.0
EXOSC10,0.9999999664723873,22.0
ARFIP1 2,0.9999999664723873,14.0
BIRC6,0.9999999664723873,11.0
PEF1,0.9999999664723873,17.0
FMR1 1,0.9999999664723873,17.0
VPS29,0.9999999664723873,14.0
MIPEP,0.9999999664723873,12.0
SLC44A1,0.9999999664723873,23.0
UBE2Z,0.9999999664723873,14.0
MRPS31,0.9999999664723873,20.0
SNX5,0.9999999664723873,14.0
SPATA5,0.9999999664723873,13.0
ESD,0.9999999664723873,22.0
C9orf142,0.9999999664723873,12.0
TTC1,0.9999999664723873,20.0
DDX42,0.9999999664723873,14.0
DNM1L 3,0.9999999664723873,15.0
TBL1XR1,0.9999999664723873,13.0
CCT7,0.9999999664723873,13.0
OPLAH,0.9999999664723873,33.0
EEF1E1,0.9999999664723873,21.0
CDK1,0.999999966006726,64.0
LEPREL2,0.9999999657738954,64.0
PDXDC1,0.9999999655410647,40.0
GFAP,0.9999999655410647,27.0
FAM120A,0.9999999655410647,43.0
HIST1H1C,0.9999999655410647,42.0
PUS1,0.9999999655410647,34.0
FBN3,0.9999999655410647,34.0
PSME2,0.9999999646097422,34.0
PSAP 1,0.9999999646097422,27.0
CDC42 1,0.9999999646097422,25.0
SORBS2 1,0.9999999646097422,24.0
ENAH 1,0.9999999646097422,21.0
SDF2,0.9999999646097422,25.0
TSPO,0.9999999646097422,39.0
STAB1,0.9999999646097422,19.0
TARS,0.9999999646097422,15.0
UTP18,0.9999999646097422,34.0
CHERP,0.9999999646097422,23.0
SSH3,0.9999999646097422,25.0
MYH14 1,0.9999999646097422,39.0
CLIC4,0.9999999646097422,14.0
MRPL15,0.9999999646097422,32.0
PBX1,0.9999999646097422,45.0
COL1A1,0.9999999643769115,78.0
COPG1,0.9999999641440809,60.0
HLA-DPB1,0.9999999641440809,64.0
RPS4X,0.9999999641440809,51.0
CDH11,0.9999999641440809,85.0
PLEC 4,0.9999999641440809,99.0
FBLN1 2,0.9999999640276656,144.0
VAV1,0.9999999637948349,123.0
GBP2,0.9999999637948349,134.0
TUBA3E,0.9999999636784196,42.0
IDH3B,0.9999999636784196,62.0
HDAC1,0.9999999636784196,63.0
SKIV2L2,0.9999999636784196,20.0
PYCARD 1,0.9999999632127583,52.0
SRP54,0.9999999632127583,35.0
NEXN,0.9999999629799277,80.0
SYNE1 2,0.999999962747097,9.0
CCDC47,0.999999962747097,11.0
STXBP2,0.999999962747097,11.0
SEC31A,0.999999962747097,29.0
CASP6,0.999999962747097,15.0
PTPLB,0.999999962747097,7.0
PSPC1,0.999999962747097,10.0
FXR1,0.999999962747097,44.0
TPPP3,0.999999962747097,18.0
ADAR 2,0.999999962747097,13.0
SHC1,0.999999962747097,7.0
YLPM1,0.999999962747097,10.0
METTL7A,0.999999962747097,8.0
MAPK14 1,0.999999962747097,3.0
SAMM50,0.999999962747097,27.0
ANO6,0.999999962747097,5.0
1-Mar,0.999999962747097,8.0
ECH1,0.999999962747097,11.0
VWF,0.999999962747097,36.0
IDI1,0.999999962747097,20.0
FAHD2A,0.999999962747097,11.0
METTL14,0.999999962747097,11.0
MYO6,0.999999962747097,17.0
PDIA4,0.999999962747097,44.0
TRIM47,0.999999962747097,25.0
HEBP2,0.999999962747097,24.0
CDK4,0.999999962747097,7.0
PSMD13,0.999999962747097,45.0
SREK1,0.999999962747097,20.0
PXDN,0.999999962747097,5.0
EPS8L1,0.999999962747097,11.0
FHL1,0.999999962747097,7.0
PPP1CA,0.999999962747097,8.0
MDH1,0.999999962747097,22.0
STAG1,0.9999999622814357,30.0
FN1 2,0.9999999621650204,122.0
RPS11,0.9999999618157744,40.0
NDUFB5,0.9999999618157744,38.0
CTTN,0.9999999618157744,42.0
FBN2,0.9999999618157744,33.0
AFM,0.9999999618157744,62.0
ADH1C,0.9999999618157744,20.0
NAGK,0.9999999613501132,44.0
PFKL,0.9999999608844519,29.0
PSMA5,0.9999999608844519,27.0
AHSA1,0.9999999608844519,27.0
SPTAN1 1,0.9999999608844519,45.0
CD81,0.9999999608844519,20.0
PPP1R2,0.9999999608844519,9.0
DPF2,0.9999999608844519,35.0
ERLIN1,0.9999999608844519,24.0
PLAA,0.9999999608844519,32.0
ITIH3,0.9999999608844519,34.0
BCAT1 2,0.9999999608844519,11.0
ATPAF1,0.9999999608844519,30.0
HNRNPAB 2,0.9999999608844519,30.0
TCP1,0.9999999608844519,25.0
FHL3,0.9999999601859599,69.0
PNPT1,0.9999999599531293,62.0
CD44,0.9999999599531293,84.0
SLC25A6,0.9999999599531293,46.0
DPT,0.999999959487468,48.0
DCAF8,0.9999999590218067,23.0
TIA1,0.9999999590218067,19.0
MRPL45,0.9999999590218067,35.0
RAB21,0.9999999590218067,17.0
RTF1,0.9999999590218067,20.0
CNP,0.9999999590218067,9.0
NHLRC2,0.9999999590218067,14.0
HEBP1,0.9999999590218067,14.0
MTAP,0.9999999590218067,22.0
GOLPH3L,0.9999999590218067,22.0
PRPF6,0.9999999590218067,39.0
SUMO1,0.9999999590218067,15.0
CAB39,0.9999999590218067,13.0
UBA3,0.9999999590218067,16.0
TMED4,0.9999999590218067,34.0
HIST2H3A,0.9999999585561454,95.0
APOL2,0.9999999585561454,72.0
C9,0.9999999585561454,50.0
MXRA5,0.9999999583233148,115.0
C2orf47,0.9999999580904841,84.0
LMAN1,0.9999999580904841,18.0
MPRIP,0.9999999580904841,28.0
PRKAR2A,0.9999999580904841,40.0
LRPPRC,0.9999999580904841,53.0
PUF60 2,0.9999999580904841,43.0
SORBS2 3,0.9999999580904841,31.0
GNL1,0.9999999580904841,37.0
TRAM1,0.9999999580904841,28.0
EMILIN1,0.9999999580904841,83.0
SAMD9,0.9999999580904841,32.0
NP_115949,0.9999999580904841,34.0
LRP1,0.9999999575084075,156.0
CBR1,0.9999999571591616,21.0
NDUFS4,0.9999999571591616,25.0
PLEC 5,0.9999999571591616,98.0
GNS,0.9999999571591616,39.0
TUBAL3,0.9999999571591616,22.0
MRPS5,0.9999999571591616,30.0
SART3,0.9999999571591616,52.0
NSUN2,0.9999999571591616,16.0
PRPS1L1,0.9999999571591616,13.0
PRPH,0.9999999571591616,34.0
AP1M1,0.9999999571591616,20.0
MAGOHB,0.9999999571591616,119.0
PRPF19,0.9999999566935003,88.0
ITGAM,0.9999999566935003,53.0
RPL28,0.999999956227839,36.0
LIMA1 2,0.999999956227839,20.0
EMG1,0.999999956227839,49.0
HNRNPA3,0.999999956227839,49.0
C8orf82,0.999999956227839,62.0
CASP4,0.9999999552965164,23.0
ALDH18A1,0.9999999552965164,18.0
EML2,0.9999999552965164,44.0
CNPY3,0.9999999552965164,15.0
PTER,0.9999999552965164,17.0
SH3PXD2B,0.9999999552965164,28.0
CRIP2,0.9999999552965164,21.0
ALDH4A1,0.9999999552965164,16.0
PDLIM1,0.9999999552965164,8.0
NFIA,0.9999999552965164,28.0
SCFD1,0.9999999552965164,15.0
NIT1,0.9999999552965164,26.0
ESRP1 1,0.9999999552965164,20.0
DNASE2,0.9999999552965164,26.0
AFAP1L2 2,0.9999999552965164,7.0
TIMM50,0.9999999552965164,19.0
FYCO1,0.9999999552965164,12.0
GGCT,0.9999999552965164,5.0
CRELD1,0.9999999552965164,16.0
ALG5,0.9999999552965164,27.0
CS,0.9999999552965164,52.0
NOP9,0.9999999552965164,16.0
S100A4,0.9999999552965164,5.0
CAMK1D,0.9999999552965164,8.0
RPL14,0.9999999552965164,41.0
EIF4A2,0.9999999552965164,32.0
TBCA,0.9999999552965164,6.0
FN3K,0.9999999552965164,17.0
IKBIP 2,0.9999999552965164,71.0
ITGA6 1,0.9999999552965164,19.0
CDC42BPB,0.9999999552965164,11.0
POLD2,0.9999999552965164,41.0
CASP7,0.9999999552965164,4.0
ABCC4,0.9999999552965164,5.0
INTS3,0.9999999552965164,3.0
HDHD3,0.9999999552965164,32.0
NFIC,0.9999999552965164,9.0
OGDH,0.9999999552965164,25.0
TSFM,0.9999999552965164,43.0
CLTA,0.9999999552965164,5.0
PYCARD 2,0.9999999548308551,49.0
ABCF2,0.9999999543651938,27.0
CBR4,0.9999999543651938,42.0
BRD4,0.9999999543651938,63.0
FBLN2 2,0.9999999541323632,50.0
HNRNPA1,0.9999999538995326,196.0
PLEC 6,0.9999999538995326,99.0
PAPSS1,0.9999999534338713,21.0
TENC1,0.9999999534338713,23.0
GRPEL1,0.9999999534338713,19.0
THEM6,0.9999999534338713,38.0
DNPEP,0.9999999534338713,32.0
MSI2,0.9999999534338713,26.0
PITPNB,0.9999999534338713,19.0
TUBB6,0.9999999534338713,30.0
TPM3 3,0.9999999534338713,21.0
SLC25A31,0.9999999534338713,29.0
PDIA3,0.9999999534338713,33.0
RPN2 2,0.99999995296821,42.0
GIMAP4,0.9999999528517947,134.0
MAN2A1,0.9999999527353793,63.0
CALR,0.9999999525025487,44.0
ACTN1 2,0.9999999525025487,51.0
CNN2,0.9999999525025487,222.0
CRYAB,0.9999999515712261,38.0
HBZ,0.9999999515712261,32.0
NID1,0.9999999515712261,36.0
TIMM8A,0.9999999515712261,32.0
BSDC1,0.9999999515712261,10.0
GALNT3,0.9999999515712261,21.0
ATP6V0A1 1,0.9999999515712261,11.0
UBQLN2,0.9999999515712261,10.0
PTK2,0.9999999515712261,21.0
SLC29A1,0.9999999515712261,15.0
MATN2 1,0.9999999515712261,17.0
CAP2,0.9999999515712261,11.0
CTBP2,0.9999999515712261,18.0
NDUFA6,0.9999999515712261,23.0
ATP6V1B1,0.9999999515712261,17.0
XP_001716274,0.9999999515712261,16.0
CRTAP,0.9999999511055648,65.0
GAR1,0.9999999506399035,76.0
SP100,0.9999999506399035,35.0
SF3B2,0.9999999506399035,107.0
MYO1C 1,0.9999999506399035,40.0
PGK2,0.9999999506399035,44.0
PPIG,0.9999999506399035,31.0
LAMTOR2,0.9999999506399035,29.0
PBXIP1,0.9999999506399035,27.0
HSPA14,0.9999999506399035,34.0
CP,0.9999999501742423,62.0
AIF1,0.9999999499414116,159.0
EVPL,0.999999949708581,52.0
LGALS3,0.999999949708581,44.0
LGMN,0.999999949708581,19.0
CFB,0.999999949708581,40.0
DDI2,0.999999949708581,40.0
SF1 1,0.999999949708581,51.0
AHCYL1,0.999999949708581,49.0
BANF1,0.999999949708581,64.0
EPB41L1 2,0.999999949708581,44.0
AGL,0.999999949708581,33.0
YTHDF3,0.999999949708581,21.0
SDCBP 2,0.999999949708581,16.0
RUVBL1,0.9999999487772584,24.0
S100A6,0.9999999487772584,105.0
GOLIM4,0.9999999483115971,31.0
FMOD,0.9999999480787665,59.0
TRIM21,0.9999999478459358,26.0
NDUFB7,0.9999999478459358,23.0
ERGIC2,0.9999999478459358,28.0
STAMBP,0.9999999478459358,13.0
PABPC4 2,0.9999999478459358,47.0
GLO1,0.9999999478459358,19.0
EDC4,0.9999999478459358,11.0
DCAKD,0.9999999478459358,6.0
RAB6A,0.9999999478459358,18.0
ANP32B,0.9999999478459358,46.0
PFAS,0.9999999478459358,16.0
PARP4,0.9999999478459358,69.0
DSP,0.9999999469146132,53.0
CAPN1,0.9999999469146132,63.0
RBM4B,0.9999999469146132,71.0
UBA2,0.9999999469146132,51.0
ITIH4 1,0.9999999469146132,75.0
ARMC10 1,0.9999999469146132,63.0
PPL,0.999999946448952,86.0
RNMT,0.9999999459832907,29.0
TNKS1BP1,0.9999999459832907,22.0
SNX9,0.9999999459832907,15.0
SORBS2 2,0.9999999459832907,25.0
MCM4,0.9999999455176294,62.0
SERPINH1,0.9999999455176294,68.0
NDUFV1,0.9999999450519681,32.0
ABI3,0.9999999450519681,39.0
TOP2A,0.9999999450519681,73.0
RAI14,0.9999999445863068,42.0
CD14,0.9999999443534762,70.0
DCN,0.9999999443534762,120.0
CAPZA1,0.9999999441206455,24.0
PCIF1,0.9999999441206455,22.0
PFN2 2,0.9999999441206455,13.0
C16orf58,0.9999999441206455,15.0
FDX1,0.9999999441206455,15.0
CCAR1,0.9999999441206455,28.0
SPTAN1 3,0.9999999441206455,44.0
WASH1,0.9999999441206455,16.0
CLTB,0.9999999441206455,24.0
DDX17,0.999999943189323,102.0
CMPK2,0.999999943189323,35.0
ADH1B,0.999999943189323,22.0
TAGLN,0.9999999429564923,113.0
C1S,0.9999999429564923,50.0
NP_005710,0.9999999427236617,56.0
S100A13,0.9999999422580004,53.0
C12orf10,0.9999999422580004,40.0
TMX4,0.9999999422580004,26.0
REXO2,0.9999999422580004,30.0
HMGB1,0.9999999422580004,20.0
TRIP13,0.9999999422580004,21.0
PKLR,0.9999999422580004,26.0
DDAH1,0.9999999422580004,67.0
P4HB,0.9999999413266778,102.0
CTPS2,0.9999999413266778,47.0
ILF3 2,0.9999999413266778,86.0
CUX1 2,0.9999999403953552,6.0
CLASP2 1,0.9999999403953552,6.0
MATN2 2,0.9999999403953552,15.0
ATP5J,0.9999999403953552,55.0
FCGBP,0.9999999403953552,2.0
PRKCA,0.9999999403953552,3.0
RP2,0.9999999403953552,5.0
ATP4A,0.9999999403953552,27.0
CHMP2B,0.9999999403953552,2.0
EHD3,0.9999999403953552,49.0
C14orf159,0.9999999403953552,2.0
IVD,0.9999999403953552,93.0
APOA1BP,0.9999999399296939,74.0
CORO1A,0.999999939580448,174.0
H2AFY 1,0.9999999389983714,73.0
APOH,0.9999999389983714,45.0
GPX8,0.9999999389983714,50.0
PSMD11,0.9999999389983714,71.0
WDR77,0.9999999385327101,30.0
THOC2,0.9999999385327101,28.0
PDIA6,0.9999999385327101,31.0
CAPN2,0.9999999385327101,48.0
HNRNPU 1,0.9999999382998794,270.0
RBM47,0.9999999366700649,32.0
TP53I3,0.9999999366700649,13.0
CASP1,0.9999999363790266,152.0
PKP2,0.9999999357387424,102.0
ACTBL2,0.9999999357387424,137.0
FBLN1 1,0.9999999353894964,110.0
PPT1,0.9999999348074198,30.0
DDX21,0.9999999348074198,31.0
HIST1H1D,0.9999999348074198,40.0
APOB,0.9999999348074198,38.0
OSTF1,0.9999999348074198,59.0
RPL7,0.9999999338760972,42.0
MTCH1,0.9999999329447746,21.0
GANAB 1,0.9999999329447746,28.0
BCL2L2-PABPN1,0.9999999329447746,33.0
PABPN1,0.9999999329447746,32.0
FNDC3B,0.9999999324791133,52.0
LRRFIP1 2,0.999999932013452,57.0
PTGR2,0.999999932013452,70.0
APOOL,0.999999932013452,36.0
MYO1F,0.9999999316642061,80.0
CTNND1 2,0.9999999310821295,35.0
HSP90B1,0.9999999310821295,48.0
XRCC1,0.9999999310821295,34.0
RRAGB,0.9999999310821295,23.0
SF3B3,0.9999999310821295,171.0
ROCK2,0.9999999310821295,13.0
ILVBL,0.9999999301508069,36.0
ISOC1,0.9999999301508069,22.0
ACAT1,0.9999999301508069,47.0
PLEC 1,0.9999999299179763,98.0
CUL3,0.9999999292194843,34.0
COL3A1,0.9999999285209924,60.0
EDF1,0.9999999282881618,39.0
HSPA1B,0.9999999282881618,36.0
NDUFB10,0.9999999278225005,43.0
STRBP,0.9999999273568392,125.0
ZMPSTE24,0.9999999273568392,34.0
DEFA3,0.9999999273568392,20.0
COPE,0.9999999264255166,48.0
GCN1L1,0.9999999264255166,23.0
VWA8,0.999999925494194,8.0
MRE11A,0.999999925494194,23.0
ARFGEF2,0.999999925494194,15.0
TUBA1C,0.999999925494194,56.0
ITGA1,0.9999999245628715,45.0
CORO6,0.9999999245628715,122.0
DHX9,0.9999999240972102,222.0
H3F3B,0.9999999236315489,91.0
SUPV3L1,0.9999999236315489,31.0
GATM,0.9999999236315489,30.0
ANXA1,0.9999999236315489,43.0
TXNDC5,0.9999999235151336,68.0
EPRS,0.9999999227002263,40.0
ITIH4 2,0.9999999224673957,72.0
ATP5I,0.9999999217689037,44.0
MYO1C 2,0.9999999208375812,41.0
ILK,0.9999999207211658,97.0
PHB,0.9999999199062586,85.0
ZNF207,0.9999999199062586,24.0
H1F0,0.9999999199062586,27.0
ARPC5,0.9999999194405973,46.0
SRSF4,0.9999999194405973,90.0
TPR,0.9999999187421054,126.0
PBX2,0.9999999180436134,34.0
C3,0.9999999180436134,73.0
TGFB1I1,0.9999999164137989,156.0
PSMB8,0.9999999152496457,81.0
MCM6,0.9999999143183231,70.0
SUCLG2,0.9999999138526618,198.0
CAPZA2,0.9999999133870006,42.0
VDAC2 1,0.9999999133870006,66.0
CTNNA1,0.999999912455678,75.0
TPM4 2,0.9999999119900167,65.0
FKBP11,0.9999999109422788,67.0
SERPIND1,0.9999999101273715,72.0
SLC25A13,0.9999999096617103,57.0
LGALS9,0.999999908497557,69.0
HIST4H4,0.9999999077990651,114.0
PLEC 7,0.9999999068677425,100.0
C1QA,0.9999999050050974,26.0
SRSF12,0.9999999003484845,49.0
C8B,0.9999998956918716,97.0
SNRPA1,0.9999998947605491,88.0
GBAS,0.9999998928979039,52.0
ILF3 1,0.9999998924322426,91.0
HSPD1,0.9999998919665813,114.0
MACROD1,0.9999998891726136,77.0
PDLIM2,0.9999998877756298,56.0
KRT5,0.9999998863786459,27.0
CAPNS1,0.9999998807907104,94.0
NUDT21,0.9999998642597347,154.0
XP_934799,0.9999998458661139,78.0
RBMX,0.9999997990671545,205.0
MAP2,0.0,0.0
